CustomerID,FirstName,LastName,Segment,City,Region,Country,PreferredChannel,LoyaltyTier,SignupDate
305677,Meera,Taylor,Corporate,Atlanta,North America,USA,App,Bronze,2020-04-07
305678,Noah,Moore,Family,Wellington,ANZ,New Zealand,Phone,Bronze,2025-09-20
305679,Isabella,Iyer,Family,Toronto,North America,Canada,App,Bronze,2024-04-25
305680,Noah,Reddy,Fleet,Dallas,North America,USA,SMS,Gold,2021-07-10
305681,Noah,Scott,Value Buyer,Manchester,Europe,UK,Walk-in,Bronze,2023-01-25
305682,Ava,Johnson,Retail,Atlanta,North America,USA,Email,Gold,2022-07-04
305683,Aiden,Walker,Family,Chennai,India,India,SMS,Gold,2020-08-14
305684,Priya,King,Family,Mumbai,India,India,App,Bronze,2020-09-06
305685,Vihaan,Scott,Retail,Perth,ANZ,Australia,Email,Gold,2020-01-28
305686,Aarav,Nair,Retail,Chicago,North America,USA,Walk-in,Gold,2023-11-11
305687,Mason,Wilson,Family,Atlanta,North America,USA,SMS,Gold,2019-12-05
305688,Aiden,Scott,Value Buyer,Munich,Europe,Germany,SMS,Silver,2024-09-15
305689,Priya,Allen,Luxury,Los Angeles,North America,USA,App,Bronze,2020-07-20
305690,Ishaan,King,Value Buyer,Dallas,North America,USA,Walk-in,Bronze,2022-03-15
305691,Priya,Singh,Family,Phoenix,North America,USA,Phone,Silver,2019-07-16
305692,Aaliyah,Taylor,Value Buyer,Pune,India,India,App,Gold,2021-10-07
305693,Saanvi,Wright,Luxury,Christchurch,ANZ,New Zealand,Walk-in,Bronze,2025-04-16
305694,Noah,Wilson,Family,Madrid,Europe,Spain,App,Gold,2022-11-29
305695,Ava,Wilson,Luxury,New York,North America,USA,App,Silver,2023-02-20
305696,Vihaan,Johnson,Retail,London,Europe,UK,Email,Silver,2024-09-01
305697,Saanvi,Allen,Luxury,New York,North America,USA,App,Gold,2024-03-09
305698,Aria,Thomas,Family,Manchester,Europe,UK,App,Silver,2019-10-17
305699,Elijah,Wright,Retail,Berlin,Europe,Germany,Walk-in,Bronze,2022-12-03
305700,Charlotte,Wright,Family,Boston,North America,USA,App,Bronze,2022-05-08
305701,Charlotte,Allen,Value Buyer,Wellington,ANZ,New Zealand,App,Bronze,2020-08-10
305702,Aiden,Sharma,Value Buyer,London,Europe,UK,App,Gold,2020-03-13
305703,Vihaan,Wright,Value Buyer,Bengaluru,India,India,Phone,Silver,2019-06-24
305704,Aiden,Wilson,Family,Bengaluru,India,India,Email,Bronze,2024-04-16
305705,Ava,Walker,Family,New York,North America,USA,Walk-in,Bronze,2023-01-31
305706,Daniel,Young,Retail,Manchester,Europe,UK,App,Silver,2021-02-24
305707,Elijah,Allen,Family,Perth,ANZ,Australia,Email,Bronze,2023-03-06
305708,Charlotte,Moore,Retail,Christchurch,ANZ,New Zealand,App,Bronze,2024-12-28
305709,Mia,Green,Fleet,Manchester,Europe,UK,Walk-in,Bronze,2021-09-29
305710,Olivia,Thomas,Retail,Bengaluru,India,India,Phone,Silver,2024-10-28
305711,Amelia,Moore,Value Buyer,Mumbai,India,India,Walk-in,Bronze,2020-12-14
305712,Ava,King,Luxury,Delhi,India,India,Email,Bronze,2021-10-06
305713,Olivia,Singh,Value Buyer,Vancouver,North America,Canada,App,Silver,2024-02-17
305714,Elijah,Martin,Family,Boston,North America,USA,Walk-in,Gold,2020-09-19
305715,Ethan,Walker,Family,Mumbai,India,India,Phone,Gold,2024-04-03
305716,Liam,King,EV Enthusiast,Wellington,ANZ,New Zealand,Email,Silver,2021-06-06
305717,Kiran,Hall,EV Enthusiast,Barcelona,Europe,Spain,Email,Silver,2023-09-15
305718,Saanvi,Walker,Family,Portland,North America,USA,App,Bronze,2023-06-23
305719,Olivia,Smith,Family,Perth,ANZ,Australia,Email,Platinum,2025-09-06
305720,Emma,Smith,Retail,Mumbai,India,India,Email,Bronze,2024-08-25
305721,Mason,Smith,Luxury,Mumbai,India,India,Email,Silver,2020-07-23
305722,Emma,Johnson,EV Enthusiast,Toronto,North America,Canada,Phone,Gold,2022-11-07
305723,Aiden,Clark,Corporate,Perth,ANZ,Australia,Email,Bronze,2019-11-15
305724,Ethan,Iyer,Retail,Hyderabad,India,India,Email,Bronze,2023-11-01
305725,Daniel,Allen,Retail,Los Angeles,North America,USA,Phone,Silver,2020-10-01
305726,James,White,Corporate,Hyderabad,India,India,Email,Silver,2025-02-17
305727,Ananya,Walker,Family,Chicago,North America,USA,Walk-in,Silver,2020-09-02
305728,Aaliyah,Hall,Retail,Manchester,Europe,UK,Email,Bronze,2024-03-25
305729,Aiden,Reddy,Corporate,New York,North America,USA,Walk-in,Gold,2025-04-11
305730,Vihaan,Johnson,Retail,Toronto,North America,Canada,Walk-in,Gold,2020-09-09
305731,Elijah,Nair,Retail,Toronto,North America,Canada,SMS,Bronze,2022-11-05
305732,Sophia,Sharma,Retail,Auckland,ANZ,New Zealand,App,Bronze,2024-07-17
305733,Aaliyah,Taylor,Value Buyer,Mumbai,India,India,App,Bronze,2022-09-23
305734,Riya,Reddy,EV Enthusiast,Paris,Europe,France,Walk-in,Silver,2025-03-06
305735,Evelyn,Lewis,Luxury,Boston,North America,USA,SMS,Platinum,2021-11-11
305736,Mia,Lewis,Family,Portland,North America,USA,App,Silver,2019-03-28
305737,Meera,Johnson,Family,New York,North America,USA,App,Silver,2024-09-08
305738,Aaliyah,Brown,EV Enthusiast,Phoenix,North America,USA,SMS,Silver,2023-01-20
305739,Priya,Brown,Family,New York,North America,USA,Email,Bronze,2025-12-06
305740,Mason,White,Corporate,Adelaide,ANZ,Australia,Email,Gold,2021-01-16
305741,Olivia,Scott,Family,Pune,India,India,SMS,Platinum,2023-09-30
305742,Mason,Anderson,Value Buyer,London,Europe,UK,Email,Silver,2024-01-16
305743,Olivia,Lewis,Retail,Munich,Europe,Germany,Walk-in,Silver,2025-11-21
305744,Elijah,Young,EV Enthusiast,San Francisco,North America,USA,Email,Silver,2020-07-01
305745,Ethan,Moore,Retail,New York,North America,USA,Walk-in,Platinum,2019-07-14
305746,Amelia,Wright,EV Enthusiast,Madrid,Europe,Spain,SMS,Silver,2022-08-30
305747,Aaliyah,White,Retail,Bengaluru,India,India,Email,Bronze,2020-11-10
305748,Olivia,Kumar,Value Buyer,Perth,ANZ,Australia,Walk-in,Bronze,2019-03-17
305749,Priya,Young,Corporate,Toronto,North America,Canada,App,Platinum,2022-10-05
305750,Ava,Smith,EV Enthusiast,Phoenix,North America,USA,Walk-in,Bronze,2025-09-09
305751,Elijah,Johnson,EV Enthusiast,London,Europe,UK,SMS,Platinum,2025-03-16
305752,Meera,Jackson,Retail,Los Angeles,North America,USA,Phone,Silver,2024-08-20
305753,Ava,Sharma,Corporate,Berlin,Europe,Germany,Walk-in,Bronze,2023-02-20
305754,Mason,Scott,Value Buyer,Miami,North America,USA,Phone,Bronze,2025-10-08
305755,Evelyn,White,Retail,Chicago,North America,USA,Phone,Bronze,2022-05-15
305756,Harper,Martin,Luxury,Sydney,ANZ,Australia,Phone,Bronze,2020-06-29
305757,Mia,Moore,Corporate,Adelaide,ANZ,Australia,App,Silver,2022-08-28
305758,Lucas,Brown,Luxury,Milan,Europe,Italy,Phone,Silver,2021-04-23
305759,Aria,Reddy,Retail,Sydney,ANZ,Australia,SMS,Platinum,2022-05-25
305760,Mia,Lee,Family,Boston,North America,USA,Walk-in,Silver,2023-02-24
305761,Sophia,Johnson,Retail,Paris,Europe,France,Email,Silver,2020-02-18
305762,Priya,Smith,Value Buyer,Phoenix,North America,USA,SMS,Bronze,2020-07-22
305763,Vihaan,Jackson,Retail,Phoenix,North America,USA,Phone,Bronze,2020-08-23
305764,Charlotte,Nair,Value Buyer,Wellington,ANZ,New Zealand,Phone,Bronze,2021-12-01
305765,Meera,Johnson,Retail,Delhi,India,India,Phone,Bronze,2022-11-03
305766,Aria,Brown,Luxury,Berlin,Europe,Germany,Email,Platinum,2020-08-10
305767,Lucas,Allen,EV Enthusiast,Paris,Europe,France,SMS,Bronze,2021-12-07
305768,Daniel,Young,Retail,Toronto,North America,Canada,Phone,Gold,2024-12-28
305769,Aaliyah,Johnson,Luxury,Pune,India,India,Phone,Bronze,2020-06-23
305770,Sophia,Patel,Corporate,New York,North America,USA,Walk-in,Silver,2023-09-02
305771,Harper,Jackson,Retail,Adelaide,ANZ,Australia,Email,Bronze,2021-05-08
305772,Liam,Clark,EV Enthusiast,Paris,Europe,France,Email,Silver,2020-10-08
305773,Priya,Thomas,EV Enthusiast,Houston,North America,USA,App,Bronze,2023-02-17
305774,Vihaan,Lee,EV Enthusiast,Houston,North America,USA,Email,Silver,2025-12-13
305775,Daniel,Thomas,Fleet,Denver,North America,USA,SMS,Silver,2023-11-13
305776,Vihaan,Anderson,Value Buyer,Melbourne,ANZ,Australia,Walk-in,Gold,2022-02-19
305777,Aarav,Wright,Luxury,Amsterdam,Europe,Netherlands,SMS,Bronze,2019-01-07
305778,James,Scott,Retail,Pune,India,India,Walk-in,Silver,2024-09-06
305779,Olivia,Moore,Retail,Chennai,India,India,Phone,Platinum,2023-12-09
305780,Ishaan,Hall,Value Buyer,Wellington,ANZ,New Zealand,App,Bronze,2019-03-06
305781,Aria,Iyer,Family,Hyderabad,India,India,App,Gold,2024-01-02
305782,Mason,Lewis,EV Enthusiast,Perth,ANZ,Australia,App,Gold,2020-12-22
305783,Lucas,Clark,EV Enthusiast,Perth,ANZ,Australia,App,Gold,2022-10-14
305784,Riya,Iyer,Value Buyer,London,Europe,UK,App,Bronze,2022-10-31
305785,Daniel,Singh,EV Enthusiast,Phoenix,North America,USA,Email,Silver,2020-08-14
305786,Amelia,Anderson,Retail,Barcelona,Europe,Spain,SMS,Silver,2024-04-04
305787,Evelyn,Taylor,EV Enthusiast,Amsterdam,Europe,Netherlands,Walk-in,Bronze,2023-11-01
305788,Daniel,Thomas,EV Enthusiast,Pune,India,India,Email,Gold,2019-04-06
305789,Vihaan,White,EV Enthusiast,Amsterdam,Europe,Netherlands,Phone,Silver,2022-03-03
305790,Noah,Johnson,Family,Christchurch,ANZ,New Zealand,SMS,Silver,2019-11-11
305791,Evelyn,Kumar,EV Enthusiast,Melbourne,ANZ,Australia,Walk-in,Silver,2024-05-01
305792,Mason,Nair,Retail,Boston,North America,USA,Email,Platinum,2021-09-15
305793,Mia,Taylor,Corporate,Sydney,ANZ,Australia,Email,Silver,2020-10-13
305794,Aarav,Smith,Luxury,Paris,Europe,France,App,Gold,2024-02-01
305795,Liam,Martin,EV Enthusiast,Bengaluru,India,India,App,Silver,2025-12-24
305796,Charlotte,King,Corporate,Seattle,North America,USA,Email,Bronze,2022-04-08
305797,Lucas,Lewis,Retail,Munich,Europe,Germany,App,Platinum,2023-10-18
305798,Aarav,Wilson,Family,Munich,Europe,Germany,App,Bronze,2025-09-28
305799,Liam,White,EV Enthusiast,Toronto,North America,Canada,Walk-in,Bronze,2024-10-26
305800,Emma,Iyer,Retail,Delhi,India,India,App,Bronze,2021-12-06
305801,Liam,Patel,Family,Mumbai,India,India,SMS,Silver,2019-06-02
305802,Isabella,Allen,Retail,Hyderabad,India,India,SMS,Platinum,2022-08-04
305803,Charlotte,Thomas,Retail,Wellington,ANZ,New Zealand,App,Bronze,2021-02-25
305804,Aaliyah,Thomas,Family,Berlin,Europe,Germany,Phone,Bronze,2019-08-28
305805,Kiran,Iyer,Fleet,Melbourne,ANZ,Australia,Email,Silver,2019-11-04
305806,James,Moore,Value Buyer,Boston,North America,USA,Phone,Bronze,2025-03-26
305807,Kiran,Sharma,EV Enthusiast,New York,North America,USA,Walk-in,Bronze,2020-09-05
305808,Sophia,Martin,Retail,Boston,North America,USA,SMS,Silver,2024-12-01
305809,Mia,Sharma,Retail,Pune,India,India,Walk-in,Bronze,2020-12-09
305810,Emma,Reddy,Corporate,Vancouver,North America,Canada,Email,Gold,2022-06-15
305811,Aiden,Walker,Retail,Adelaide,ANZ,Australia,Walk-in,Silver,2025-01-21
305812,Emma,Nair,Family,Houston,North America,USA,App,Bronze,2022-07-14
305813,Emma,Sharma,Luxury,Mumbai,India,India,SMS,Bronze,2022-09-30
305814,Ananya,Iyer,EV Enthusiast,London,Europe,UK,Walk-in,Bronze,2022-10-07
305815,Emma,King,Fleet,Houston,North America,USA,App,Bronze,2024-01-15
305816,Aiden,Lewis,Retail,Paris,Europe,France,SMS,Silver,2023-07-12
305817,Isabella,Harris,Value Buyer,Barcelona,Europe,Spain,Walk-in,Bronze,2022-02-03
305818,Amelia,Patel,Retail,Paris,Europe,France,Walk-in,Platinum,2022-01-05
305819,Ava,Young,Value Buyer,Los Angeles,North America,USA,Phone,Bronze,2019-12-14
305820,Harper,Singh,Retail,Phoenix,North America,USA,Walk-in,Bronze,2023-03-26
305821,Aiden,Johnson,Retail,Paris,Europe,France,App,Bronze,2019-06-26
305822,Riya,Kumar,Retail,Pune,India,India,SMS,Bronze,2019-05-15
305823,Olivia,Reddy,Retail,Hyderabad,India,India,Phone,Bronze,2024-12-28
305824,Aarav,Nair,Retail,Amsterdam,Europe,Netherlands,SMS,Platinum,2023-06-23
305825,Noah,Iyer,Retail,Wellington,ANZ,New Zealand,Walk-in,Silver,2019-03-23
305826,Meera,Singh,Luxury,Madrid,Europe,Spain,Walk-in,Bronze,2020-09-27
305827,Riya,Scott,EV Enthusiast,Denver,North America,USA,Email,Gold,2023-08-11
305828,Mason,Moore,Value Buyer,Miami,North America,USA,SMS,Silver,2024-09-09
305829,Lucas,Martin,Retail,Houston,North America,USA,Walk-in,Gold,2024-08-05
305830,Vihaan,Hall,Value Buyer,Boston,North America,USA,Email,Silver,2022-10-16
305831,Daniel,Anderson,Value Buyer,Perth,ANZ,Australia,Email,Bronze,2024-04-16
305832,Mia,Patel,Fleet,Christchurch,ANZ,New Zealand,Walk-in,Silver,2019-07-16
305833,Aria,White,Value Buyer,Phoenix,North America,USA,App,Bronze,2020-06-22
305834,Aria,Singh,Fleet,Toronto,North America,Canada,Phone,Silver,2023-02-23
305835,Saanvi,Martin,Luxury,Munich,Europe,Germany,App,Silver,2020-11-19
305836,Noah,Scott,Family,Sydney,ANZ,Australia,Email,Bronze,2025-12-17
305837,Harper,Hall,Luxury,Berlin,Europe,Germany,Phone,Bronze,2024-12-12
305838,Meera,Scott,Value Buyer,Miami,North America,USA,SMS,Gold,2019-12-01
305839,Aria,Hall,Family,Adelaide,ANZ,Australia,App,Bronze,2023-11-22
305840,Evelyn,Anderson,Family,Boston,North America,USA,Email,Silver,2021-05-16
305841,Evelyn,Jackson,Value Buyer,Christchurch,ANZ,New Zealand,SMS,Silver,2022-11-09
305842,Harper,King,EV Enthusiast,Phoenix,North America,USA,Phone,Gold,2023-11-08
305843,Lucas,Martin,Retail,Auckland,ANZ,New Zealand,Email,Silver,2023-07-24
305844,Ishaan,Singh,Retail,Lyon,Europe,France,Walk-in,Gold,2022-07-04
305845,Meera,Lewis,Luxury,Mumbai,India,India,Walk-in,Platinum,2025-10-22
305846,Aria,Reddy,Retail,Portland,North America,USA,Email,Gold,2024-12-01
305847,Meera,Brown,Value Buyer,Madrid,Europe,Spain,SMS,Silver,2019-07-09
305848,Noah,Lewis,Luxury,Lyon,Europe,France,SMS,Silver,2022-01-16
305849,Evelyn,Smith,EV Enthusiast,Vancouver,North America,Canada,Email,Gold,2025-05-21
305850,Liam,Martin,Family,Dallas,North America,USA,SMS,Silver,2021-02-17
305851,Aiden,Martin,Retail,Dallas,North America,USA,SMS,Silver,2025-07-27
305852,James,Walker,Retail,Seattle,North America,USA,Email,Bronze,2021-05-17
305853,Ethan,Harris,Retail,Delhi,India,India,Walk-in,Gold,2025-07-25
305854,Ethan,Lee,EV Enthusiast,Paris,Europe,France,Email,Silver,2019-12-06
305855,Riya,Clark,EV Enthusiast,Portland,North America,USA,Email,Bronze,2022-03-21
305856,Aiden,Green,EV Enthusiast,Denver,North America,USA,App,Gold,2023-12-27
305857,Kiran,Lewis,Retail,Auckland,ANZ,New Zealand,Phone,Silver,2021-08-12
305858,Mia,Anderson,Retail,Phoenix,North America,USA,Email,Silver,2025-10-05
305859,Charlotte,Lee,Retail,Perth,ANZ,Australia,Email,Gold,2019-10-07
305860,Meera,Nair,Luxury,Berlin,Europe,Germany,Email,Gold,2019-05-10
305861,Priya,Reddy,Family,Amsterdam,Europe,Netherlands,App,Bronze,2019-04-01
305862,Kiran,Singh,Luxury,Chicago,North America,USA,App,Bronze,2020-02-17
305863,Liam,Reddy,Corporate,Vancouver,North America,Canada,Walk-in,Silver,2024-09-08
305864,Ananya,Smith,EV Enthusiast,New York,North America,USA,Email,Silver,2023-09-10
305865,Charlotte,Smith,Corporate,Milan,Europe,Italy,App,Bronze,2021-11-27
305866,Evelyn,Nair,Family,Miami,North America,USA,Walk-in,Silver,2024-12-09
305867,Riya,Singh,Family,Manchester,Europe,UK,App,Silver,2020-01-24
305868,Meera,Lee,Retail,Pune,India,India,Phone,Gold,2023-09-14
305869,Aarav,Walker,Retail,Portland,North America,USA,Walk-in,Bronze,2025-04-22
305870,Ishaan,Lee,Retail,San Francisco,North America,USA,Email,Gold,2025-06-07
305871,Meera,Scott,Fleet,Munich,Europe,Germany,Email,Gold,2019-11-12
305872,Ethan,Moore,Luxury,Wellington,ANZ,New Zealand,Walk-in,Platinum,2019-07-24
305873,James,Hall,Luxury,San Francisco,North America,USA,Email,Silver,2023-09-18
305874,Vihaan,Taylor,Retail,Milan,Europe,Italy,App,Gold,2022-10-26
305875,Charlotte,Taylor,Value Buyer,Mumbai,India,India,Phone,Bronze,2019-12-17
305876,Noah,Walker,Fleet,Portland,North America,USA,Email,Bronze,2021-09-01
305877,Sophia,Jackson,Luxury,Hyderabad,India,India,Email,Bronze,2021-03-29
305878,Lucas,Singh,Corporate,New York,North America,USA,Email,Gold,2021-08-30
305879,Ava,Johnson,Luxury,Perth,ANZ,Australia,Email,Bronze,2022-08-13
305880,Sophia,Thomas,Value Buyer,Manchester,Europe,UK,App,Silver,2025-05-11
305881,Vihaan,Lewis,EV Enthusiast,Milan,Europe,Italy,SMS,Gold,2025-10-07
305882,Emma,Iyer,Value Buyer,Boston,North America,USA,SMS,Gold,2024-07-07
305883,Harper,Wright,Retail,Christchurch,ANZ,New Zealand,App,Silver,2019-11-12
305884,Harper,Patel,Retail,Houston,North America,USA,App,Silver,2023-10-13
305885,Ava,Moore,Retail,New York,North America,USA,App,Silver,2020-10-04
305886,Ava,Green,Retail,Chicago,North America,USA,Walk-in,Bronze,2023-06-14
305887,Harper,White,Retail,Denver,North America,USA,Walk-in,Bronze,2024-12-09
305888,Harper,Wilson,Value Buyer,Chicago,North America,USA,Email,Silver,2025-07-19
305889,Mia,Scott,Luxury,Manchester,Europe,UK,Email,Gold,2020-06-06
305890,Ethan,Wright,Retail,Mumbai,India,India,SMS,Silver,2023-10-07
305891,Isabella,Harris,Fleet,Dallas,North America,USA,Phone,Silver,2020-09-28
305892,Ava,Scott,Retail,Amsterdam,Europe,Netherlands,App,Gold,2019-02-23
305893,Ava,Walker,Retail,London,Europe,UK,Phone,Silver,2023-03-14
305894,Lucas,Nair,Retail,Phoenix,North America,USA,SMS,Gold,2021-02-11
305895,Sophia,White,Retail,Adelaide,ANZ,Australia,Email,Bronze,2021-09-30
305896,Mia,Patel,EV Enthusiast,Wellington,ANZ,New Zealand,App,Gold,2019-12-08
305897,Kiran,Lee,Retail,Houston,North America,USA,App,Bronze,2019-09-20
305898,Aiden,Patel,Retail,Portland,North America,USA,Email,Bronze,2023-02-14
305899,Meera,Wright,Family,Seattle,North America,USA,Walk-in,Platinum,2025-06-07
305900,Aarav,Moore,EV Enthusiast,Mumbai,India,India,Email,Gold,2020-04-29
305901,Isabella,Young,EV Enthusiast,Seattle,North America,USA,App,Silver,2019-12-11
305902,Aarav,Moore,EV Enthusiast,Dallas,North America,USA,SMS,Bronze,2021-09-10
305903,James,Nair,EV Enthusiast,Denver,North America,USA,App,Gold,2021-08-06
305904,Meera,Singh,Family,Seattle,North America,USA,Email,Silver,2019-08-27
305905,Noah,Taylor,Family,Paris,Europe,France,Walk-in,Silver,2023-06-08
305906,Sophia,Singh,Retail,Berlin,Europe,Germany,Email,Silver,2022-10-13
305907,Noah,Clark,Value Buyer,Madrid,Europe,Spain,App,Bronze,2024-01-20
305908,Emma,Green,Fleet,San Francisco,North America,USA,Email,Gold,2020-01-20
305909,Olivia,Brown,Family,Miami,North America,USA,Walk-in,Platinum,2019-05-05
305910,Kiran,Wright,Family,Houston,North America,USA,App,Silver,2019-07-12
305911,Noah,Hall,Value Buyer,London,Europe,UK,App,Platinum,2019-01-06
305912,Noah,Hall,EV Enthusiast,Milan,Europe,Italy,Email,Platinum,2024-07-05
305913,Liam,Allen,EV Enthusiast,Pune,India,India,Email,Gold,2023-03-25
305914,Liam,Nair,Retail,Los Angeles,North America,USA,SMS,Silver,2022-03-03
305915,Isabella,Allen,Retail,Vancouver,North America,Canada,Phone,Gold,2025-01-27
305916,Saanvi,Clark,Retail,Chennai,India,India,SMS,Gold,2022-07-19
305917,Aaliyah,Wilson,Retail,Amsterdam,Europe,Netherlands,Phone,Silver,2019-05-09
305918,Noah,Walker,Family,Phoenix,North America,USA,Email,Bronze,2023-10-31
305919,Noah,Anderson,EV Enthusiast,Amsterdam,Europe,Netherlands,Walk-in,Bronze,2022-03-02
305920,Aiden,Hall,Family,Toronto,North America,Canada,Email,Bronze,2022-12-14
305921,Kiran,Taylor,EV Enthusiast,Phoenix,North America,USA,App,Platinum,2024-11-18
305922,Vihaan,Anderson,Luxury,Houston,North America,USA,SMS,Bronze,2025-05-16
305923,Ethan,Hall,Value Buyer,Berlin,Europe,Germany,Email,Gold,2020-04-15
305924,Aiden,Smith,EV Enthusiast,Madrid,Europe,Spain,Phone,Bronze,2025-01-17
305925,Saanvi,Moore,EV Enthusiast,Adelaide,ANZ,Australia,Phone,Silver,2025-06-17
305926,Liam,Nair,Value Buyer,Chennai,India,India,Phone,Bronze,2020-02-22
305927,Sophia,Thomas,Luxury,Los Angeles,North America,USA,Email,Silver,2019-11-06
305928,Ishaan,Johnson,Retail,Chicago,North America,USA,SMS,Gold,2022-06-24
305929,James,Wright,Family,Los Angeles,North America,USA,Email,Bronze,2021-01-28
305930,Elijah,Martin,Value Buyer,Bengaluru,India,India,App,Gold,2020-03-22
305931,Daniel,Clark,Value Buyer,Mumbai,India,India,Walk-in,Bronze,2020-01-14
305932,Isabella,Thomas,Luxury,Denver,North America,USA,Email,Silver,2023-08-03
305933,Ava,Singh,Luxury,Milan,Europe,Italy,SMS,Bronze,2021-09-09
305934,Vihaan,White,Family,Manchester,Europe,UK,Email,Bronze,2022-05-12
305935,Aria,Hall,Family,Brisbane,ANZ,Australia,Email,Gold,2025-06-08
305936,Olivia,Harris,Fleet,London,Europe,UK,Email,Bronze,2022-01-21
305937,Aiden,Lewis,Retail,Brisbane,ANZ,Australia,SMS,Platinum,2023-01-11
305938,Isabella,Martin,Family,Barcelona,Europe,Spain,Email,Gold,2022-05-24
305939,Daniel,Iyer,Retail,Los Angeles,North America,USA,SMS,Silver,2022-02-15
305940,Aaliyah,Patel,Corporate,Munich,Europe,Germany,Phone,Silver,2025-12-27
305941,Meera,Martin,Corporate,Sydney,ANZ,Australia,Phone,Bronze,2025-07-24
305942,Riya,Martin,Retail,Perth,ANZ,Australia,Email,Silver,2022-04-12
305943,Aiden,Hall,Retail,Phoenix,North America,USA,App,Gold,2019-07-15
305944,Daniel,King,Retail,Houston,North America,USA,App,Bronze,2025-02-05
305945,Emma,White,Value Buyer,Delhi,India,India,Email,Platinum,2019-03-18
305946,Amelia,Young,Retail,Paris,Europe,France,Email,Silver,2024-05-03
305947,Aarav,Brown,Retail,Phoenix,North America,USA,Phone,Bronze,2021-12-16
305948,Aaliyah,Patel,EV Enthusiast,Adelaide,ANZ,Australia,Walk-in,Gold,2022-07-26
305949,Aarav,Walker,Value Buyer,Munich,Europe,Germany,Phone,Silver,2020-03-07
305950,Liam,Moore,Value Buyer,Barcelona,Europe,Spain,Email,Gold,2022-08-15
305951,Noah,Reddy,Retail,Vancouver,North America,Canada,Walk-in,Bronze,2025-08-25
305952,Aarav,Hall,Retail,Bengaluru,India,India,SMS,Gold,2025-12-26
305953,Daniel,Moore,EV Enthusiast,Houston,North America,USA,Email,Silver,2025-11-14
305954,Ava,White,Luxury,Adelaide,ANZ,Australia,SMS,Platinum,2020-10-02
305955,Aaliyah,Walker,Retail,Wellington,ANZ,New Zealand,Walk-in,Silver,2020-01-23
305956,Ishaan,Patel,Retail,Wellington,ANZ,New Zealand,Walk-in,Silver,2022-08-14
305957,James,Thomas,EV Enthusiast,Munich,Europe,Germany,Email,Gold,2021-03-07
305958,Aiden,Hall,Corporate,Miami,North America,USA,Email,Gold,2019-12-12
305959,Ethan,Lewis,Family,Christchurch,ANZ,New Zealand,SMS,Bronze,2019-11-18
305960,Aarav,Wilson,Family,Brisbane,ANZ,Australia,Phone,Silver,2021-02-09
305961,Elijah,Young,Value Buyer,Barcelona,Europe,Spain,SMS,Gold,2019-01-11
305962,Daniel,Young,Retail,Atlanta,North America,USA,App,Bronze,2019-08-08
305963,Noah,Lee,Fleet,Delhi,India,India,SMS,Silver,2020-03-06
305964,Liam,Anderson,EV Enthusiast,Mumbai,India,India,App,Bronze,2022-12-04
305965,Ananya,Johnson,Family,Pune,India,India,Walk-in,Silver,2020-07-05
305966,Riya,Johnson,Luxury,Munich,Europe,Germany,Phone,Bronze,2025-05-29
305967,Aria,Moore,Family,Barcelona,Europe,Spain,Email,Bronze,2023-08-20
305968,Mason,Reddy,Fleet,Los Angeles,North America,USA,App,Platinum,2020-02-03
305969,Harper,Singh,EV Enthusiast,Atlanta,North America,USA,App,Silver,2023-10-27
305970,Sophia,Reddy,Fleet,Berlin,Europe,Germany,App,Bronze,2023-07-20
305971,Isabella,Scott,Family,Barcelona,Europe,Spain,Phone,Silver,2021-10-23
305972,Aiden,Reddy,Family,Los Angeles,North America,USA,Phone,Bronze,2021-12-19
305973,Mason,Smith,Luxury,Phoenix,North America,USA,Walk-in,Gold,2024-01-13
305974,Olivia,Sharma,Retail,Berlin,Europe,Germany,App,Silver,2020-05-03
305975,Meera,Patel,Retail,Portland,North America,USA,Walk-in,Silver,2025-06-28
305976,Aria,Reddy,Retail,Sydney,ANZ,Australia,Phone,Platinum,2024-06-19
305977,Daniel,Kumar,Retail,Auckland,ANZ,New Zealand,App,Bronze,2023-05-24
305978,James,Lewis,Retail,Vancouver,North America,Canada,App,Bronze,2022-10-08
305979,Mia,Reddy,Value Buyer,Sydney,ANZ,Australia,Walk-in,Bronze,2024-04-04
305980,James,Moore,Value Buyer,Houston,North America,USA,App,Bronze,2025-10-01
305981,Vihaan,White,Family,Hyderabad,India,India,Email,Bronze,2021-01-23
305982,Mia,Brown,Family,Milan,Europe,Italy,Email,Bronze,2022-01-15
305983,Noah,Harris,Family,Barcelona,Europe,Spain,Phone,Silver,2022-03-08
305984,Harper,Lewis,Corporate,Portland,North America,USA,App,Gold,2024-01-11
305985,Daniel,Green,Corporate,Manchester,Europe,UK,App,Bronze,2019-01-18
305986,Sophia,Reddy,Value Buyer,Pune,India,India,App,Silver,2019-03-15
305987,Elijah,Clark,EV Enthusiast,Chennai,India,India,Phone,Silver,2021-12-31
305988,Daniel,White,Retail,Vancouver,North America,Canada,Email,Silver,2019-03-07
305989,Ava,Smith,Corporate,Brisbane,ANZ,Australia,Email,Bronze,2022-02-03
305990,Harper,Jackson,Value Buyer,Portland,North America,USA,Email,Silver,2021-08-08
305991,Evelyn,Wilson,Value Buyer,Pune,India,India,Email,Bronze,2019-01-01
305992,Ananya,White,Retail,Vancouver,North America,Canada,Phone,Silver,2021-01-19
